id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,wind_mps
1201,Kristiansand,2026-01-12 19:01:00,0.1,100,Light snow,30.2,1007.0,8.38888888888889
1200,Kristiansand,2026-01-12 19:01:00,0.1,100,Light snow,30.2,1007.0,8.38888888888889
1199,Kristiansand,2026-01-12 12:10:00,0.0,93,Light snow,31.7,1009.0,8.805555555555555
1198,Kristiansand,2026-01-11 19:53:00,-4.6,79,Partly cloudy,7.9,1020.0,2.1944444444444446
1197,Kristiansand,2026-01-11 19:41:00,-4.7,79,Partly cloudy,7.9,1020.0,2.1944444444444446
1196,Kristiansand,2026-01-11 19:11:00,-5.7,73,Overcast,7.9,1020.0,2.1944444444444446
1195,Kristiansand,2026-01-11 18:53:00,-5.7,73,Overcast,8.3,1020.0,2.305555555555556
1194,Kristiansand,2026-01-11 18:41:00,-5.7,73,Overcast,8.3,1020.0,2.305555555555556
1193,Kristiansand,2026-01-11 17:53:00,-5.8,73,Partly cloudy,6.8,1021.0,1.8888888888888888
1192,Kristiansand,2026-01-11 17:40:00,-5.6,73,Partly cloudy,6.8,1021.0,1.8888888888888888
1191,Kristiansand,2026-01-11 17:40:00,-5.6,73,Partly cloudy,6.8,1021.0,1.8888888888888888
1190,Kristiansand,2026-01-11 16:53:00,-6.0,73,Partly cloudy,6.8,1022.0,1.8888888888888888
1189,Kristiansand,2026-01-11 16:41:00,-5.8,73,Partly cloudy,6.8,1022.0,1.8888888888888888
1188,Kristiansand,2026-01-11 15:53:00,-5.9,73,Partly cloudy,5.8,1022.0,1.611111111111111
1187,Kristiansand,2026-01-11 15:41:00,-5.8,73,Partly cloudy,5.8,1022.0,1.611111111111111
1186,Kristiansand,2026-01-11 14:53:00,-6.0,73,Partly cloudy,6.1,1023.0,1.6944444444444442
1185,Kristiansand,2026-01-11 14:41:00,-5.7,73,Partly cloudy,6.1,1023.0,1.6944444444444442
1184,Kristiansand,2026-01-11 13:52:00,-6.9,79,Partly cloudy,4.7,1023.0,1.3055555555555556
1183,Kristiansand,2026-01-11 13:40:00,-6.8,79,Partly cloudy,4.7,1023.0,1.3055555555555556
1182,Kristiansand,2026-01-11 10:52:00,-11.8,78,Partly cloudy,4.7,1025.0,1.3055555555555556
1181,Kristiansand,2026-01-11 10:41:00,-11.6,78,Partly cloudy,4.7,1025.0,1.3055555555555556
1180,Kristiansand,2026-01-11 09:52:00,-14.0,78,Partly cloudy,6.5,1024.0,1.8055555555555556
1179,Kristiansand,2026-01-11 09:41:00,-13.8,78,Partly cloudy,6.5,1024.0,1.8055555555555556
1178,Kristiansand,2026-01-11 08:53:00,-13.7,85,Partly cloudy,7.6,1025.0,2.111111111111111
1177,Kristiansand,2026-01-11 08:41:00,-13.6,85,Partly cloudy,7.6,1025.0,2.111111111111111
1176,Kristiansand,2026-01-11 07:53:00,-13.9,85,Light snow,6.8,1025.0,1.8888888888888888
1175,Kristiansand,2026-01-11 07:41:00,-14.0,85,Light snow,6.8,1025.0,1.8888888888888888
1174,Kristiansand,2026-01-11 06:53:00,-13.8,85,Light snow,6.5,1025.0,1.8055555555555556
1173,Kristiansand,2026-01-11 06:41:00,-13.9,85,Light snow,6.5,1025.0,1.8055555555555556
1172,Kristiansand,2026-01-11 05:52:00,-13.8,85,Light snow,6.1,1024.0,1.6944444444444442
1171,Kristiansand,2026-01-11 05:41:00,-13.6,85,Light snow,6.1,1024.0,1.6944444444444442
1170,Kristiansand,2026-01-11 04:53:00,-13.8,85,Light snow,5.8,1025.0,1.611111111111111
1169,Kristiansand,2026-01-11 04:40:00,-13.6,85,Light snow,5.8,1025.0,1.611111111111111
1168,Kristiansand,2026-01-11 03:53:00,-12.7,85,Light snow,5.8,1025.0,1.611111111111111
1167,Kristiansand,2026-01-11 03:41:00,-12.8,85,Light snow,5.8,1025.0,1.611111111111111
1166,Kristiansand,2026-01-11 02:53:00,-12.8,85,Light snow,5.8,1025.0,1.611111111111111
1165,Kristiansand,2026-01-11 02:41:00,-12.7,85,Light snow,5.8,1025.0,1.611111111111111
1164,Kristiansand,2026-01-11 01:53:00,-12.8,85,Light snow,5.8,1025.0,1.611111111111111
1163,Kristiansand,2026-01-11 01:41:00,-13.0,85,Light snow,5.8,1025.0,1.611111111111111
1162,Kristiansand,2026-01-11 00:53:00,-11.7,85,Light snow,6.1,1025.0,1.6944444444444442
1161,Kristiansand,2026-01-11 00:41:00,-11.6,85,Light snow,6.1,1025.0,1.6944444444444442
1160,Kristiansand,2026-01-10 23:51:00,-12.0,85,Overcast,6.5,1025.0,1.8055555555555556
1159,Kristiansand,2026-01-10 23:41:00,-11.6,85,Overcast,6.5,1025.0,1.8055555555555556
1158,Kristiansand,2026-01-10 22:50:00,-10.8,78,Overcast,7.2,1025.0,2.0
1157,Kristiansand,2026-01-10 22:50:00,-10.8,78,Overcast,7.2,1025.0,2.0
1156,Kristiansand,2026-01-10 22:40:00,-10.8,78,Overcast,7.2,1025.0,2.0
1155,Kristiansand,2026-01-10 18:53:00,-8.8,67,Cloudy,9.7,1025.0,2.694444444444444
1154,Kristiansand,2026-01-10 17:53:00,-7.8,62,Clear,10.8,1025.0,3.0
1153,Kristiansand,2026-01-10 16:53:00,-6.7,57,Sunny,12.2,1024.0,3.3888888888888884
1152,Kristiansand,2026-01-10 16:53:00,-6.7,57,Sunny,12.2,1024.0,3.3888888888888884
1151,Kristiansand,2026-01-10 13:53:00,-4.6,58,Partly Cloudy,20.2,1023.0,5.611111111111111
1150,Kristiansand,2026-01-10 13:47:00,-4.9,58,Partly Cloudy,20.2,1023.0,5.611111111111111
1149,Kristiansand,2026-01-09 19:53:00,-1.0,74,Partly cloudy,38.2,1015.0,10.611111111111112
1148,Kristiansand,2026-01-09 19:05:00,-0.7,74,Light snow,38.2,1014.0,10.611111111111112
1147,Kristiansand,2026-01-09 18:53:00,-0.6,74,Light snow,37.4,1014.0,10.388888888888888
1146,Kristiansand,2026-01-09 18:06:00,0.4,69,Light snow,37.4,1014.0,10.388888888888888
1145,Kristiansand,2026-01-09 17:53:00,0.2,69,Light snow,38.2,1014.0,10.611111111111112
1144,Kristiansand,2026-01-09 16:53:00,0.1,64,Light snow,37.4,1013.0,10.388888888888888
1143,Kristiansand,2026-01-09 15:53:00,0.2,55,Partly cloudy,38.2,1013.0,10.611111111111112
1142,Kristiansand,2026-01-09 14:53:00,0.4,59,Light snow,37.4,1013.0,10.388888888888888
1141,Kristiansand,2026-01-09 12:53:00,1.2,55,Partly cloudy,35.3,1012.0,9.805555555555555
1140,Kristiansand,2026-01-09 12:53:00,1.2,55,Partly cloudy,35.3,1012.0,9.805555555555555
1139,Kristiansand,2026-01-09 11:53:00,1.3,59,Light snow,35.3,1012.0,9.805555555555555
1138,Kristiansand,2026-01-09 10:53:00,-1.0,86,Light snow,34.6,1011.0,9.61111111111111
1137,Kristiansand,2026-01-09 09:53:00,-0.9,74,Partly cloudy,29.9,1011.0,8.305555555555555
1136,Kristiansand,2026-01-09 08:52:00,-1.9,80,Light snow,27.7,1010.0,7.694444444444444
1135,Kristiansand,2026-01-09 07:53:00,-1.7,80,Light snow,28.4,1010.0,7.888888888888888
1134,Kristiansand,2026-01-09 07:18:00,-1.9,80,Light snow,28.4,1010.0,7.888888888888888
1133,Kristiansand,2026-01-09 07:02:00,-1.8,80,Overcast,28.4,1010.0,7.888888888888888
1132,Kristiansand,2026-01-09 06:53:00,-1.8,80,Overcast,28.4,1010.0,7.888888888888888
1131,Kristiansand,2026-01-09 05:53:00,-2.9,80,Light snow,27.0,1009.0,7.5
1130,Kristiansand,2026-01-09 04:53:00,-2.8,86,Light snow,26.6,1009.0,7.388888888888889
1129,Kristiansand,2026-01-09 04:53:00,-2.8,86,Light snow,26.6,1009.0,7.388888888888889
1128,Kristiansand,2026-01-09 04:48:00,-2.9,86,Light snow,26.6,1009.0,7.388888888888889
1127,Kristiansand,2026-01-08 19:53:00,-5.7,68,Light snow,18.4,1009.0,5.111111111111111
1126,Kristiansand,2026-01-08 19:53:00,-5.7,68,Light snow,18.4,1009.0,5.111111111111111
1125,Kristiansand,2026-01-08 19:50:00,-5.7,68,Light snow,18.4,1009.0,5.111111111111111
1124,Kristiansand,2026-01-08 19:50:00,-5.7,68,Light snow,18.4,1009.0,5.111111111111111
1123,Kristiansand,2026-01-08 19:24:00,-5.9,68,Light snow,18.4,1008.0,5.111111111111111
1122,Kristiansand,2026-01-08 18:52:00,-5.8,68,Partly cloudy,17.6,1008.0,4.888888888888889
1121,Kristiansand,2026-01-08 18:52:00,-5.8,68,Partly cloudy,17.6,1008.0,4.888888888888889
1120,Kristiansand,2026-01-08 18:52:00,-5.8,68,Partly cloudy,17.6,1008.0,4.888888888888889
1119,Kristiansand,2026-01-08 18:52:00,-5.8,68,Partly cloudy,17.6,1008.0,4.888888888888889
1118,Kristiansand,2026-01-08 18:52:00,-5.8,68,Partly cloudy,17.6,1008.0,4.888888888888889
1117,Kristiansand,2026-01-08 18:24:00,-5.8,62,Partly cloudy,17.6,1008.0,4.888888888888889
1116,Kristiansand,2026-01-08 17:52:00,-5.6,68,Partly cloudy,15.5,1008.0,4.305555555555555
1115,Kristiansand,2026-01-08 17:52:00,-5.6,68,Partly cloudy,15.5,1008.0,4.305555555555555
1114,Kristiansand,2026-01-08 17:52:00,-5.6,68,Partly cloudy,15.5,1008.0,4.305555555555555
1113,Kristiansand,2026-01-08 17:23:00,-5.6,73,Partly cloudy,15.5,1008.0,4.305555555555555
1112,Kristiansand,2026-01-08 16:53:00,-7.0,79,Partly cloudy,13.7,1007.0,3.8055555555555554
1111,Kristiansand,2026-01-08 16:53:00,-7.0,79,Partly cloudy,13.7,1007.0,3.8055555555555554
1110,Kristiansand,2026-01-08 16:53:00,-7.0,79,Partly cloudy,13.7,1007.0,3.8055555555555554
1109,Kristiansand,2026-01-08 16:23:00,-6.9,73,Partly cloudy,13.7,1007.0,3.8055555555555554
1108,Kristiansand,2026-01-08 15:53:00,-7.8,79,Partly cloudy,12.2,1007.0,3.3888888888888884
1107,Kristiansand,2026-01-08 15:53:00,-7.8,79,Partly cloudy,12.2,1007.0,3.3888888888888884
1106,Kristiansand,2026-01-08 15:53:00,-7.8,79,Partly cloudy,12.2,1007.0,3.3888888888888884
1105,Kristiansand,2026-01-08 15:24:00,-8.8,79,Partly cloudy,12.2,1007.0,3.3888888888888884
1104,Kristiansand,2026-01-08 07:23:00,-11.0,85,Light snow,11.2,1004.0,3.1111111111111107
1103,Kristiansand,2026-01-08 06:53:00,-10.9,85,Clear,11.9,1004.0,3.3055555555555554
1102,Kristiansand,2026-01-08 06:53:00,-10.9,85,Clear,11.9,1004.0,3.3055555555555554
1101,Kristiansand,2026-01-08 06:53:00,-10.9,85,Clear,11.9,1004.0,3.3055555555555554
1100,Kristiansand,2026-01-08 06:23:00,-9.7,85,Light snow,11.9,1004.0,3.3055555555555554
1099,Kristiansand,2026-01-08 05:52:00,-10.0,85,Light snow,13.0,1004.0,3.611111111111111
1098,Kristiansand,2026-01-08 05:52:00,-10.0,85,Light snow,13.0,1004.0,3.611111111111111
1097,Kristiansand,2026-01-08 05:52:00,-10.0,85,Light snow,13.0,1004.0,3.611111111111111
1096,Kristiansand,2026-01-08 05:23:00,-8.7,85,Clear,13.0,1003.0,3.611111111111111
1095,Kristiansand,2026-01-08 04:52:00,-8.7,85,Patchy snow nearby,13.7,1003.0,3.8055555555555554
1094,Kristiansand,2026-01-08 04:52:00,-8.7,85,Patchy snow nearby,13.7,1003.0,3.8055555555555554
1093,Kristiansand,2026-01-08 04:52:00,-8.7,85,Patchy snow nearby,13.7,1003.0,3.8055555555555554
1092,Kristiansand,2026-01-08 03:21:00,-5.9,93,Light snow,15.5,1003.0,4.305555555555555
1091,Kristiansand,2026-01-08 03:21:00,-5.9,93,Light snow,15.5,1003.0,4.305555555555555
1090,Kristiansand,2026-01-08 00:23:00,-4.6,73,Light snow,24.5,1003.0,6.805555555555555
1089,Kristiansand,2026-01-08 00:16:00,-4.8,68,Light snow,24.5,1002.0,6.805555555555555
1088,Kristiansand,2026-01-07 21:52:00,-5.7,73,Partly cloudy,30.2,1003.0,8.38888888888889
1087,Kristiansand,2026-01-07 21:52:00,-5.7,73,Partly cloudy,30.2,1003.0,8.38888888888889
1086,Kristiansand,2026-01-07 21:52:00,-5.7,73,Partly cloudy,30.2,1003.0,8.38888888888889
1085,Kristiansand,2025-10-21 13:05:00,11.3,94,Light rain,14.8,991.0,4.111111111111112
1084,Kristiansand,2025-10-21 12:05:00,11.3,94,Light rain,17.3,992.0,4.805555555555555
1083,Kristiansand,2025-10-21 11:05:00,11.2,94,Light rain,15.5,992.0,4.305555555555555
1082,Kristiansand,2025-10-21 10:00:00,11.3,94,Light rain,13.7,992.0,3.8055555555555554
1081,Kristiansand,2025-10-20 22:40:00,10.1,94,Moderate rain,15.8,998.0,4.388888888888889
1080,Kristiansand,2025-10-20 22:00:00,10.1,94,Moderate rain,15.8,998.0,4.388888888888889
1079,Kristiansand,2025-10-20 20:53:00,10.1,94,Moderate rain,19.8,998.0,5.5
1078,Kristiansand,2025-10-20 19:40:00,10.2,94,Heavy rain,22.3,999.0,6.194444444444445
1077,Kristiansand,2025-10-20 18:53:00,10.1,94,Moderate rain,24.1,999.0,6.694444444444445
1076,Kristiansand,2025-10-20 17:54:00,10.1,87,Light rain,24.5,1000.0,6.805555555555555
1075,Kristiansand,2025-10-20 16:54:00,10.0,82,Light rain,25.6,1001.0,7.111111111111112
1074,Kristiansand,2025-10-20 15:53:00,11.3,71,Partly cloudy,25.9,1001.0,7.194444444444444
1073,Kristiansand,2025-10-20 15:05:00,11.1,66,Partly cloudy,25.9,1002.0,7.194444444444444
1072,Kristiansand,2025-10-19 23:53:00,6.3,81,Overcast,11.2,1012.0,3.1111111111111107
1071,Kristiansand,2025-10-19 22:54:00,5.1,87,Partly cloudy,9.7,1013.0,2.694444444444444
1070,Kristiansand,2025-10-19 22:04:00,4.3,93,Partly cloudy,9.7,1013.0,2.694444444444444
1069,Kristiansand,2025-10-19 20:41:00,3.0,93,Partly cloudy,8.3,1014.0,2.305555555555556
1068,Kristiansand,2025-10-19 19:54:00,3.1,93,Clear,8.3,1014.0,2.305555555555556
1067,Kristiansand,2025-10-19 19:04:00,6.2,81,Clear,8.3,1014.0,2.305555555555556
1066,Kristiansand,2025-10-19 18:04:00,9.3,66,Sunny,8.3,1015.0,2.305555555555556
1065,Kristiansand,2025-10-19 17:04:00,10.2,62,Partly cloudy,9.4,1015.0,2.611111111111111
1064,Kristiansand,2025-10-19 16:00:00,10.1,66,Partly cloudy,10.1,1016.0,2.8055555555555554
1063,Kristiansand,2025-10-19 15:04:00,10.3,82,Partly cloudy,13.0,1017.0,3.611111111111111
1062,Kristiansand,2025-10-19 13:54:00,8.2,93,Partly cloudy,13.7,1018.0,3.8055555555555554
1061,Kristiansand,2025-10-19 12:41:00,8.3,87,Partly cloudy,12.2,1018.0,3.3888888888888884
1060,Kristiansand,2025-10-19 12:00:00,6.2,100,Partly cloudy,14.0,1019.0,3.888888888888889
1059,Kristiansand,2025-10-19 08:54:00,4.3,93,Light rain,7.6,1019.0,2.111111111111111
1058,Kristiansand,2025-10-19 07:53:00,4.0,93,Light rain,7.9,1020.0,2.1944444444444446
1057,Kristiansand,2025-10-19 06:54:00,4.1,87,Partly cloudy,7.6,1020.0,2.111111111111111
1056,Kristiansand,2025-10-19 06:04:00,3.1,93,Overcast,6.5,1021.0,1.8055555555555556
1055,Kristiansand,2025-10-19 04:53:00,3.1,87,Partly cloudy,7.9,1021.0,2.1944444444444446
1054,Kristiansand,2025-10-19 03:56:00,4.4,87,Partly cloudy,8.6,1021.0,2.388888888888889
1053,Kristiansand,2025-10-19 02:42:00,3.1,93,Patchy rain nearby,9.4,1022.0,2.611111111111111
1052,Kristiansand,2025-10-19 01:42:00,4.3,87,Clear,7.6,1023.0,2.111111111111111
1051,Kristiansand,2025-10-19 00:42:00,4.1,93,Clear,7.6,1023.0,2.111111111111111
1050,Kristiansand,2025-10-18 23:54:00,5.1,81,Clear,10.4,1023.0,2.888888888888889
1049,Kristiansand,2025-10-18 22:42:00,5.0,87,Partly cloudy,12.2,1024.0,3.3888888888888884
1048,Kristiansand,2025-10-18 21:42:00,6.3,81,Partly cloudy,14.8,1024.0,4.111111111111112
1047,Kristiansand,2025-10-18 21:03:00,6.0,75,Partly cloudy,14.8,1024.0,4.111111111111112
1046,Kristiansand,2025-10-18 19:42:00,8.1,66,Partly cloudy,16.9,1024.0,4.694444444444444
1045,Kristiansand,2025-10-18 19:03:00,9.1,57,Partly cloudy,16.9,1025.0,4.694444444444444
1044,Kristiansand,2025-10-18 18:12:00,11.1,47,Partly cloudy,16.2,1025.0,4.5
1043,Kristiansand,2025-10-18 17:03:00,11.1,50,Partly cloudy,17.6,1025.0,4.888888888888889
1042,Kristiansand,2025-10-18 15:54:00,11.0,47,Partly cloudy,20.9,1026.0,5.805555555555555
1041,Kristiansand,2025-10-18 15:03:00,10.1,62,Overcast,20.9,1026.0,5.805555555555555
1040,Kristiansand,2025-10-18 13:54:00,10.3,66,Partly cloudy,21.6,1027.0,6.0
1039,Kristiansand,2025-10-18 13:03:00,8.1,71,Partly cloudy,21.6,1027.0,6.0
1038,Kristiansand,2025-10-18 12:03:00,5.0,75,Light rain,20.5,1028.0,5.694444444444445
1037,Kristiansand,2025-10-18 10:53:00,2.3,87,Partly cloudy,13.3,1028.0,3.6944444444444446
1036,Kristiansand,2025-10-18 09:54:00,1.2,86,Partly Cloudy,9.0,1028.0,2.5
1035,Kristiansand,2025-10-18 08:56:00,-0.6,93,Partly Cloudy,8.3,1027.0,2.305555555555556
1034,Kristiansand,2025-10-18 07:54:00,-1.6,93,Clear,7.9,1027.0,2.1944444444444446
1033,Kristiansand,2025-10-18 07:03:00,-1.8,93,Clear,7.9,1028.0,2.1944444444444446
1032,Kristiansand,2025-10-18 05:42:00,-1.7,93,Clear,6.1,1028.0,1.6944444444444442
1031,Kristiansand,2025-10-18 05:57:00,-1.7,93,Clear,6.1,1028.0,1.6944444444444442
1030,Kristiansand,2025-10-18 02:25:00,-0.7,93,Clear,6.5,1027.0,1.8055555555555556
1029,Kristiansand,2025-10-17 21:43:00,1.2,86,Clear,6.8,1025.0,1.8888888888888888
1028,Kristiansand,2025-10-17 20:54:00,2.3,75,Clear,7.2,1025.0,2.0
1027,Kristiansand,2025-10-17 19:54:00,5.3,65,Clear,8.3,1024.0,2.305555555555556
1026,Kristiansand,2025-10-17 18:43:00,7.4,53,Sunny,9.4,1023.0,2.611111111111111
1025,Kristiansand,2025-10-17 17:53:00,10.3,40,Sunny,11.9,1022.0,3.3055555555555554
1024,Kristiansand,2025-10-17 16:53:00,11.4,35,Sunny,17.3,1022.0,4.805555555555555
1023,Kristiansand,2025-10-17 15:53:00,11.4,37,Sunny,20.2,1021.0,5.611111111111111
1022,Kristiansand,2025-10-17 15:02:00,11.1,37,Sunny,20.2,1020.0,5.611111111111111
1021,Kristiansand,2025-10-17 13:53:00,11.2,37,Sunny,23.4,1020.0,6.499999999999999
1020,Kristiansand,2025-10-16 22:53:00,9.1,50,Patchy rain nearby,18.0,1018.0,5.0
1019,Kristiansand,2025-10-16 21:43:00,10.2,46,Clear,15.1,1017.0,4.194444444444445
1018,Kristiansand,2025-10-16 20:54:00,11.2,47,Clear,20.2,1017.0,5.611111111111111
1017,Kristiansand,2025-10-16 20:02:00,12.2,50,Clear,20.2,1016.0,5.611111111111111
1016,Kristiansand,2025-10-16 18:53:00,13.0,54,Partly Cloudy,30.6,1016.0,8.5
1015,Kristiansand,2025-10-16 17:54:00,14.1,51,Sunny,29.5,1016.0,8.194444444444445
1014,Kristiansand,2025-10-16 16:43:00,15.3,44,Sunny,30.2,1016.0,8.38888888888889
1013,Kristiansand,2025-10-16 15:53:00,16.1,45,Sunny,28.8,1016.0,8.0
1012,Kristiansand,2025-10-16 14:53:00,15.0,48,Sunny,27.4,1016.0,7.611111111111111
1011,Kristiansand,2025-10-16 14:02:00,15.3,48,Sunny,27.4,1016.0,7.611111111111111
1010,Kristiansand,2025-10-16 12:44:00,16.0,45,Sunny,25.2,1017.0,7.0
1009,Kristiansand,2025-10-16 11:44:00,15.4,51,Sunny,23.4,1017.0,6.499999999999999
1008,Kristiansand,2025-10-16 10:53:00,11.2,82,Sunny,23.8,1017.0,6.611111111111111
1007,Kristiansand,2025-10-16 09:44:00,6.2,93,Sunny,24.5,1017.0,6.805555555555555
1006,Kristiansand,2025-10-16 09:09:00,3.1,100,Sunny,24.5,1016.0,6.805555555555555
1005,Kristiansand,2025-10-15 22:53:00,13.1,54,Clear,6.8,1018.0,1.8888888888888888
1004,Kristiansand,2025-10-15 21:44:00,12.2,58,Clear,6.5,1018.0,1.8055555555555556
1003,Kristiansand,2025-10-15 20:53:00,13.1,54,Clear,5.0,1018.0,1.3888888888888888
1002,Kristiansand,2025-10-15 19:44:00,13.2,54,Clear,3.6,1018.0,1.0
1001,Kristiansand,2025-10-15 19:01:00,15.0,48,Clear,3.6,1018.0,1.0
1000,Kristiansand,2025-10-15 17:53:00,17.4,39,Sunny,3.6,1018.0,1.0
999,Kristiansand,2025-10-15 16:44:00,18.1,39,Sunny,4.3,1018.0,1.1944444444444444
998,Kristiansand,2025-10-15 15:54:00,17.1,45,Sunny,3.6,1019.0,1.0
997,Kristiansand,2025-10-15 14:53:00,17.2,45,Sunny,5.4,1019.0,1.5
996,Kristiansand,2025-10-15 13:53:00,17.2,48,Sunny,6.1,1019.0,1.6944444444444442
995,Kristiansand,2025-10-15 12:56:00,15.2,55,Sunny,7.6,1019.0,2.111111111111111
994,Kristiansand,2025-10-15 11:53:00,13.3,67,Sunny,8.6,1019.0,2.388888888888889
993,Kristiansand,2025-10-15 11:01:00,10.1,87,Sunny,8.6,1019.0,2.388888888888889
992,Kristiansand,2025-10-15 10:01:00,6.4,93,Sunny,7.9,1020.0,2.1944444444444446
991,Kristiansand,2025-10-15 00:53:00,5.2,100,Clear,7.2,1022.0,2.0
990,Kristiansand,2025-10-15 00:01:00,6.1,93,Clear,7.2,1023.0,2.0
989,Kristiansand,2025-10-14 23:00:00,6.3,100,Clear,4.0,1023.0,1.1111111111111112
988,Kristiansand,2025-10-14 21:45:00,8.4,93,Clear,4.7,1023.0,1.3055555555555556
987,Kristiansand,2025-10-14 20:53:00,8.3,93,Clear,7.2,1023.0,2.0
986,Kristiansand,2025-10-14 20:00:00,10.3,82,Clear,7.2,1023.0,2.0
985,Kristiansand,2025-10-14 18:45:00,13.0,77,Sunny,9.7,1023.0,2.694444444444444
984,Kristiansand,2025-10-14 17:45:00,14.3,72,Sunny,10.4,1023.0,2.888888888888889
983,Kristiansand,2025-10-14 16:45:00,15.3,67,Sunny,11.5,1023.0,3.194444444444444
982,Kristiansand,2025-10-14 16:00:00,15.0,72,Sunny,11.5,1023.0,3.194444444444444
981,Kristiansand,2025-10-14 14:55:00,15.1,63,Partly Cloudy,10.1,1024.0,2.8055555555555554
980,Kristiansand,2025-10-14 14:00:00,16.3,55,Partly Cloudy,10.1,1024.0,2.8055555555555554
979,Kristiansand,2025-10-14 12:53:00,15.1,59,Partly Cloudy,5.0,1024.0,1.3888888888888888
978,Kristiansand,2025-10-14 11:45:00,12.2,71,Partly Cloudy,3.6,1024.0,1.0
977,Kristiansand,2025-10-14 10:53:00,9.1,81,Sunny,3.6,1024.0,1.0
976,Kristiansand,2025-10-14 10:00:00,6.3,93,Sunny,3.6,1024.0,1.0
975,Kristiansand,2025-10-13 23:45:00,12.2,71,Clear,9.4,1022.0,2.611111111111111
974,Kristiansand,2025-10-13 23:00:00,15.1,59,Clear,9.4,1022.0,2.611111111111111
973,Kristiansand,2025-10-13 22:00:00,16.3,55,Clear,10.1,1022.0,2.8055555555555554
972,Kristiansand,2025-10-13 20:55:00,16.2,59,Clear,7.9,1022.0,2.1944444444444446
971,Kristiansand,2025-10-13 19:53:00,13.2,82,Clear,7.2,1022.0,2.0
970,Kristiansand,2025-10-13 18:46:00,15.0,72,Sunny,7.9,1022.0,2.1944444444444446
969,Kristiansand,2025-10-13 17:53:00,16.1,68,Sunny,5.8,1023.0,1.611111111111111
968,Kristiansand,2025-10-13 16:53:00,18.3,64,Sunny,5.4,1023.0,1.5
967,Kristiansand,2025-10-13 15:46:00,15.2,67,Partly Cloudy,6.1,1023.0,1.6944444444444442
966,Kristiansand,2025-10-13 14:53:00,15.2,63,Sunny,5.8,1024.0,1.611111111111111
965,Kristiansand,2025-10-13 13:59:00,14.4,67,Sunny,5.8,1025.0,1.611111111111111
964,Kristiansand,2025-10-13 12:55:00,14.2,67,Sunny,4.3,1025.0,1.1944444444444444
963,Kristiansand,2025-10-12 22:53:00,7.2,93,Cloudy,4.0,1028.0,1.1111111111111112
962,Kristiansand,2025-10-12 21:46:00,7.1,93,Overcast,5.8,1028.0,1.611111111111111
961,Kristiansand,2025-10-12 20:46:00,8.4,93,Overcast,6.1,1027.0,1.6944444444444442
960,Kristiansand,2025-10-12 19:53:00,9.2,87,Cloudy,8.3,1027.0,2.305555555555556
959,Kristiansand,2025-10-12 18:55:00,13.1,67,Cloudy,9.7,1026.0,2.694444444444444
958,Kristiansand,2025-10-12 17:53:00,14.3,63,Partly Cloudy,11.5,1026.0,3.194444444444444
957,Kristiansand,2025-10-12 16:55:00,15.3,59,Partly Cloudy,13.0,1026.0,3.611111111111111
956,Kristiansand,2025-10-12 15:59:00,15.3,59,Partly Cloudy,14.8,1026.0,4.111111111111112
955,Kristiansand,2025-10-12 14:53:00,16.1,63,Sunny,17.6,1026.0,4.888888888888889
954,Kristiansand,2025-10-12 13:59:00,17.2,59,Sunny,19.4,1025.0,5.388888888888888
953,Kristiansand,2025-10-12 00:53:00,12.1,88,Clear,24.1,1023.0,6.694444444444445
952,Kristiansand,2025-10-11 23:58:00,12.0,82,Clear,21.6,1023.0,6.0
951,Kristiansand,2025-10-11 22:53:00,12.1,77,Clear,20.2,1024.0,5.611111111111111
950,Kristiansand,2025-10-11 21:55:00,12.2,77,Clear,20.2,1023.0,5.611111111111111
949,Kristiansand,2025-10-11 20:53:00,13.2,67,Clear,22.3,1024.0,6.194444444444445
948,Kristiansand,2025-10-11 19:55:00,13.1,67,Clear,23.8,1024.0,6.611111111111111
947,Kristiansand,2025-10-11 18:53:00,14.0,63,Sunny,25.2,1024.0,7.0
946,Kristiansand,2025-10-11 17:53:00,15.4,59,Partly Cloudy,23.0,1024.0,6.388888888888888
945,Kristiansand,2025-10-11 16:53:00,16.1,55,Sunny,22.7,1024.0,6.305555555555555
944,Kristiansand,2025-10-11 15:47:00,17.0,52,Sunny,23.0,1024.0,6.388888888888888
943,Kristiansand,2025-10-11 14:55:00,18.4,52,Partly Cloudy,23.0,1024.0,6.388888888888888
942,Kristiansand,2025-10-11 13:53:00,17.1,52,Sunny,23.8,1024.0,6.611111111111111
941,Kristiansand,2025-10-11 12:58:00,17.1,52,Sunny,24.1,1024.0,6.694444444444445
940,Kristiansand,2025-10-11 11:58:00,15.1,59,Sunny,24.5,1024.0,6.805555555555555
939,Kristiansand,2025-10-11 10:53:00,14.2,63,Sunny,24.5,1024.0,6.805555555555555
938,Kristiansand,2025-10-11 09:53:00,12.4,71,Sunny,25.6,1023.0,7.111111111111112
937,Kristiansand,2025-10-11 08:53:00,11.1,76,Sunny,27.7,1023.0,7.694444444444444
936,Kristiansand,2025-10-10 22:58:00,14.1,67,Partly Cloudy,32.0,1019.0,8.88888888888889
935,Kristiansand,2025-10-10 21:58:00,14.2,67,Partly Cloudy,34.9,1019.0,9.694444444444445
934,Kristiansand,2025-10-10 20:53:00,14.2,72,Partly Cloudy,35.3,1019.0,9.805555555555555
